No.,Time,Source,Destination,Source Port,Destination Port,Source,Destination,Protocol,Length,Info
686,0.861087,10.42.42.25,10.42.42.253,1175,47425,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1175  >  47425 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
687,0.861091,10.42.42.253,10.42.42.56,59989,1300,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,59989  >  1300 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
688,0.861094,10.42.42.50,10.42.42.253,1175,49789,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1175  >  49789 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
689,0.861097,10.42.42.50,10.42.42.253,6566,53698,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"6566  >  53698 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
690,0.861143,10.42.42.56,10.42.42.253,1300,59989,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1300  >  59989 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
691,0.861146,10.42.42.50,10.42.42.253,17988,43098,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"17988  >  43098 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
692,0.861269,10.42.42.253,10.42.42.25,42226,85,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,42226  >  6566 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
693,0.861361,10.42.42.253,10.42.42.50,35364,306,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,35364  >  306 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
694,0.861366,10.42.42.25,10.42.42.253,6566,42226,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"6566  >  42226 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
695,0.861376,10.42.42.253,10.42.42.56,42349,5001,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,42349  >  5001 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
696,0.861479,10.42.42.56,10.42.42.253,5001,42349,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"5001  >  42349 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
697,0.861573,10.42.42.253,10.42.42.25,59634,85,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,59634  >  17988 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
698,0.861639,10.42.42.253,10.42.42.50,51296,2522,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,51296  >  2522 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
699,0.861741,10.42.42.253,10.42.42.56,37232,3325,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,37232  >  3325 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
700,0.861745,10.42.42.25,10.42.42.253,17988,59634,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"17988  >  59634 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
701,0.861748,10.42.42.56,10.42.42.253,3325,37232,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"3325  >  37232 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
702,0.861764,10.42.42.50,10.42.42.253,306,35364,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"306  >  35364 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
703,0.861767,10.42.42.50,10.42.42.253,2522,51296,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"2522  >  51296 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
704,0.86191,10.42.42.253,10.42.42.25,49262,88,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,49262  >  306 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
705,0.861926,10.42.42.253,10.42.42.50,57949,1687,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,57949  >  1687 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
706,0.862031,10.42.42.50,10.42.42.253,1687,57949,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1687  >  57949 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
707,0.862035,10.42.42.25,10.42.42.253,306,49262,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"306  >  49262 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
708,0.862038,10.42.42.253,10.42.42.56,47907,3071,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,47907  >  3071 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300156 TSecr=0 WS=64
709,0.862129,10.42.42.56,10.42.42.253,3071,47907,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"3071  >  47907 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
710,0.862253,10.42.42.253,10.42.42.25,47717,88,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,47717  >  2522 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
711,0.862256,10.42.42.253,10.42.42.50,40169,1111,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,40169  >  1111 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
712,0.862392,10.42.42.25,10.42.42.253,2522,47717,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2522  >  47717 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
713,0.862396,10.42.42.253,10.42.42.56,42422,1064,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,42422  >  1064 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
714,0.862409,10.42.42.50,10.42.42.253,1111,40169,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1111  >  40169 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
715,0.862442,10.42.42.56,10.42.42.253,1064,42422,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1064  >  42422 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
716,0.862524,10.42.42.253,10.42.42.25,51374,88,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,51374  >  1687 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
717,0.862566,10.42.42.253,10.42.42.50,48798,1494,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,48798  >  1494 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
718,0.862667,10.42.42.253,10.42.42.56,49060,9011,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,49060  >  9011 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
719,0.86267,10.42.42.25,10.42.42.253,1687,51374,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1687  >  51374 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
720,0.862731,10.42.42.56,10.42.42.253,9011,49060,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"9011  >  49060 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
721,0.86281,10.42.42.253,10.42.42.25,34754,88,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,34754  >  1111 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
722,0.862924,10.42.42.25,10.42.42.253,1111,34754,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1111  >  34754 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
723,0.862925,10.42.42.253,10.42.42.50,38218,3052,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,38218  >  3052 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
724,0.862953,10.42.42.253,10.42.42.56,38448,139,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,38448  >  139 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
725,0.863002,10.42.42.50,10.42.42.253,1494,48798,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1494  >  48798 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
726,0.863004,10.42.42.50,10.42.42.253,3052,38218,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"3052  >  38218 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
727,0.863011,10.42.42.56,10.42.42.253,139,38448,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"139  >  38448 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
728,0.863227,10.42.42.253,10.42.42.25,37556,89,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,37556  >  1494 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
729,0.863251,10.42.42.253,10.42.42.50,40339,2910,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,40339  >  2910 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
730,0.863363,10.42.42.253,10.42.42.56,59857,2179,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,59857  >  2179 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
731,0.863364,10.42.42.25,10.42.42.253,1494,37556,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1494  >  37556 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
732,0.863411,10.42.42.56,10.42.42.253,2179,59857,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"2179  >  59857 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
733,0.863475,10.42.42.253,10.42.42.25,37869,89,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,37869  >  3052 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
734,0.863551,10.42.42.253,10.42.42.50,35164,6580,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,35164  >  6580 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
735,0.863553,10.42.42.25,10.42.42.253,3052,37869,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3052  >  37869 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
736,0.863637,10.42.42.253,10.42.42.56,46501,366,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,46501  >  366 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
737,0.863638,10.42.42.50,10.42.42.253,2910,40339,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"2910  >  40339 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
738,0.86364,10.42.42.50,10.42.42.253,6580,35164,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"6580  >  35164 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
739,0.863698,10.42.42.56,10.42.42.253,366,46501,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"366  >  46501 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
740,0.8638,10.42.42.253,10.42.42.25,42840,89,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,42840  >  2910 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
741,0.863898,10.42.42.253,10.42.42.50,36865,1300,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,36865  >  1300 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
742,0.863957,10.42.42.253,10.42.42.56,58922,9999,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,58922  >  9999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
743,0.863959,10.42.42.25,10.42.42.253,2910,42840,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2910  >  42840 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
744,0.86396,10.42.42.50,10.42.42.253,1300,36865,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1300  >  36865 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
745,0.864013,10.42.42.56,10.42.42.253,9999,58922,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"9999  >  58922 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
746,0.865477,10.42.42.253,10.42.42.56,41378,7999,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,41378  >  7999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
747,0.865481,10.42.42.56,10.42.42.253,7999,41378,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"7999  >  41378 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
748,0.865527,10.42.42.253,10.42.42.25,43154,89,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,43154  >  6580 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
749,0.865659,10.42.42.253,10.42.42.50,49196,5001,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,49196  >  5001 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
750,0.865662,10.42.42.253,10.42.42.56,56974,8021,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,56974  >  8021 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
751,0.865665,10.42.42.25,10.42.42.253,6580,43154,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"6580  >  43154 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
752,0.865753,10.42.42.56,10.42.42.253,8021,56974,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"8021  >  56974 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
753,0.865845,10.42.42.253,10.42.42.25,35937,90,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,35937  >  1300 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
754,0.86596,10.42.42.253,10.42.42.50,55637,3325,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,55637  >  3325 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
755,0.865963,10.42.42.253,10.42.42.56,39471,5989,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,39471  >  5989 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300157 TSecr=0 WS=64
756,0.865966,10.42.42.25,10.42.42.253,1300,35937,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1300  >  35937 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
757,0.866053,10.42.42.56,10.42.42.253,5989,39471,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"5989  >  39471 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
758,0.866169,10.42.42.253,10.42.42.25,33037,90,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,33037  >  5001 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
759,0.866279,10.42.42.253,10.42.42.50,35273,3071,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,35273  >  3071 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
760,0.866283,10.42.42.50,10.42.42.253,5001,49196,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"5001  >  49196 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
761,0.866286,10.42.42.253,10.42.42.56,35131,3369,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,35131  >  3369 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
762,0.866289,10.42.42.25,10.42.42.253,5001,33037,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"5001  >  33037 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
763,0.866303,10.42.42.50,10.42.42.253,3325,55637,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"3325  >  55637 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
764,0.866379,10.42.42.56,10.42.42.253,3369,35131,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"3369  >  35131 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
765,0.866383,10.42.42.50,10.42.42.253,3071,35273,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"3071  >  35273 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
766,0.866438,10.42.42.253,10.42.42.25,38963,99,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,38963  >  3325 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
767,0.866577,10.42.42.253,10.42.42.50,34520,1064,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,34520  >  1064 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
768,0.866584,10.42.42.25,10.42.42.253,3325,38963,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3325  >  38963 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
769,0.866588,10.42.42.253,10.42.42.56,48394,1054,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,48394  >  1054 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
770,0.8667,10.42.42.56,10.42.42.253,1054,48394,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1054  >  48394 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
771,0.866797,10.42.42.253,10.42.42.25,54963,99,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,54963  >  3071 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
772,0.866831,10.42.42.253,10.42.42.50,32960,9011,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,32960  >  9011 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
773,0.866925,10.42.42.50,10.42.42.253,1064,34520,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1064  >  34520 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
774,0.866927,10.42.42.50,10.42.42.253,9011,32960,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"9011  >  32960 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
775,0.866928,10.42.42.25,10.42.42.253,3071,54963,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3071  >  54963 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
776,0.866937,10.42.42.253,10.42.42.56,56115,32,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,56115  >  32 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
777,0.867042,10.42.42.56,10.42.42.253,32,56115,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"32  >  56115 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
778,0.867154,10.42.42.253,10.42.42.25,36345,100,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,36345  >  1064 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
779,0.867264,10.42.42.253,10.42.42.50,56257,139,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,56257  >  139 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
780,0.867267,10.42.42.253,10.42.42.56,55876,23502,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,55876  >  23502 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
781,0.867271,10.42.42.25,10.42.42.253,1064,36345,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1064  >  36345 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
782,0.867357,10.42.42.56,10.42.42.253,23502,55876,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"23502  >  55876 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
783,0.867453,10.42.42.253,10.42.42.25,36537,100,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,36537  >  9011 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
784,0.867543,10.42.42.253,10.42.42.50,41110,2179,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,41110  >  2179 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
785,0.867581,10.42.42.25,10.42.42.253,9011,36537,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"9011  >  36537 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
786,0.867584,10.42.42.50,10.42.42.253,139,56257,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,78,"139  >  56257 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0 SACK_PERM=1"
787,0.867597,10.42.42.253,10.42.42.56,34689,7920,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,34689  >  7920 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
788,0.867609,10.42.42.50,10.42.42.253,2179,41110,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"2179  >  41110 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
789,0.867699,10.42.42.56,10.42.42.253,7920,34689,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"7920  >  34689 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
790,0.867811,10.42.42.253,10.42.42.25,33319,106,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,33319  >  139 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
791,0.867814,10.42.42.253,10.42.42.50,56257,139,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,66,56257  >  139 [ACK] Seq=1 Ack=1 Win=5888 Len=0 TSval=3300158 TSecr=0
792,0.867817,10.42.42.253,10.42.42.50,46519,366,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,46519  >  366 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
793,0.867939,10.42.42.50,10.42.42.253,366,46519,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"366  >  46519 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
794,0.867943,10.42.42.253,10.42.42.56,50583,52822,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,50583  >  52822 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
795,0.867946,10.42.42.25,10.42.42.253,139,33319,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"139  >  33319 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
796,0.86802,10.42.42.56,10.42.42.253,52822,50583,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"52822  >  50583 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
797,0.86806,10.42.42.253,10.42.42.25,45571,106,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,45571  >  2179 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
798,0.868199,10.42.42.253,10.42.42.50,59822,9999,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,59822  >  9999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
799,0.868203,10.42.42.253,10.42.42.56,45955,32784,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,45955  >  32784 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
800,0.868217,10.42.42.25,10.42.42.253,2179,45571,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2179  >  45571 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
801,0.868229,10.42.42.50,10.42.42.253,9999,59822,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"9999  >  59822 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
802,0.868281,10.42.42.56,10.42.42.253,32784,45955,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"32784  >  45955 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
803,0.868416,10.42.42.253,10.42.42.25,52775,109,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,52775  >  366 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300158 TSecr=0 WS=64
